id,name,cuis
DOID:7133,gallbladder small cell carcinoma,['C1333759']
HP:0430025,Bilateral facial palsy,['C4073207']
HP:0030866,Large knee,['C4280736']
HP:0012321,D-2-hydroxyglutaric aciduria,['C1833429']
OMIM:222765,"RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 2; RCDP2",['C1857242']
HP:0008689,Bilateral cryptorchidism,['C0431663']
HP:0008773,Aplasia/Hypoplasia of the middle ear,['C4021529']
DOID:3367,bone leiomyosarcoma,['C1332579']
HP:0009055,Generalized limb muscle atrophy,['C1838114']
DOID:0050508,variola major,['C1812609']
DOID:4786,primitive neuroectodermal tumor with Leptomeningeal Spread,"['C0206093', 'C0521401', 'C0332261', 'C0332261']"
DOID:2615,papilloma,"['C0205875', 'C0030354']"
HP:0008587,Mild neurosensory hearing impairment,['C4021538']
DOID:9866,lactation disorder,['C0022927']
DOID:962,neurofibroma,['C0027830']
HP:0031089,Palatal edema,['C0240621']
HP:0031566,Abnormal pulmonary valve cusp morphology,"['C1269007', 'C1838184', 'C0205161', 'C0225936', 'C0543482']"
HP:0500010,Increased cholesterol esters,['C1291155']
OMIM:612278,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 19; IBD19,['C2677079']
DOID:535,sleep disorder,['C0154564']
HP:0000359,Abnormality of the inner ear,['C4021809']
DOID:2857,abscess of thyroid,"['C1550609', 'C0000833']"
HP:0100729,Large face,['C2748652']
HP:0000692,Misalignment of teeth,"['C4280610', 'C1852504']"
OMIM:251850,"DIARRHEA 2, WITH MICROVILLUS ATROPHY; DIAR2",['C0341306']
DOID:0060032,autoimmune disease of musculoskeletal system,"['C0004364', 'C3714517', 'C0026860']"
OMIM:613547,STATURE QUANTITATIVE TRAIT LOCUS 22; STQTL22,['C3150793']
HP:0011960,Substantia nigra gliosis,['C1846865']
HP:0030582,Pinhole visual acuity 2.0 LogMAR,['C4073055']
DOID:2345,plasma protein metabolism disease,['C0029594']
HP:0005901,Chronic recurrent multifocal osteomyelitis,['C0410422']
DOID:5099,middle ear cancer,['C0345617']
OMIM:614377,NEPHRONOPHTHISIS 13; NPHP13,['C3280612']
DOID:0110860,polycystic kidney disease 3,"['C1418603', 'C0022680']"
HP:0002290,Poliosis,['C0221262']
HP:0009504,Cone-shaped epiphysis of the distal phalanx of the 2nd finger,['C4024326']
HP:0009289,Aplasia/Hypoplasia of the distal phalanx of the 4th finger,['C4024466']
DOID:3198,hypoglossal nerve neoplasm,['C1263903']
HP:0009554,Projection of scalp hair onto lateral cheek,['C4024296']
DOID:3191,nemaline myopathy,['C0206157']
HP:0011340,Incomplete cleft of the upper lip,['C4021158']
OMIM:180920,APLASIA OF LACRIMAL AND SALIVARY GLANDS; ALSG,"['C0158667', 'C1867059', 'C1205927']"
HP:0410012,Abnormality of the mouth floor,['C4073191']
OMIM:611488,"MACULAR DEGENERATION, AGE-RELATED, 10; ARMD10",['C1969108']
OMIM:614228,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O; CMT2O",['C3280220']
OMIM:604536,ECTODERMAL DYSPLASIA/SKIN FRAGILITY SYNDROME,['C1858302']
DOID:13329,toxic optic neuropathy,['C0155303']
HP:0010513,Pituitary calcification,['C4023797']
HP:0011126,Nephroptosis,['C1384594']
HP:0011926,Proximal placement of hallux,['C4021110']
DOID:0060415,chromosome 2p16.1-p15 deletion syndrome,"['C2675875', 'C1521181', 'C0809183', 'C0008628', 'C0039082']"
DOID:14680,hereditary inflammatory vasculitis,"['C0439660', 'C0333348', 'C0042384', 'C0333348']"
HP:0009132,Abnormal tarsal bone mineral density,['C4021522']
OMIM:135500,ZIMMERMANN-LABAND SYNDROME 1; ZLS1,['C0796013']
DOID:0080165,myeloid and lymphoid neoplasms associated with PDGFRA rearrangement,"['C0439677', 'C0598798', 'C3853694', 'C0290067']"
OMIM:108985,SVEINSSON CHORIORETINAL ATROPHY; SCRA,['C1862382']
DOID:0060136,associative agnosia,['C0001816']
OMIM:251280,"MICROCEPHALY, SEIZURES, SPASTICITY, AND BRAIN CALCIFICATIONS; MISSBC",['C1855055']
HP:0011373,Incomplete partition of the cochlea,['C4023392']
HP:0004021,Lytic defects of radial metaphysis,['C4025439']
OMIM:605945,CRUMPLED HELICES AND SMALL MOUTH,['C1853826']
HP:0006276,Hyperechogenic pancreas,['C1857945']
OMIM:213100,CEREBELLOPARENCHYMAL DISORDER II; CPD2,['C1859299']
HP:0012675,Iron accumulation in brain,['C4021076']
HP:0007123,Subcortical dementia,['C4024935']
HP:0004771,Premature graying of body hair,['C1849125']
OMIM:617108,SESSILE SERRATED POLYPOSIS CANCER SYNDROME; SSPCS,['C4310714']
HP:0030329,Retinal thinning,['C3549703']
OMIM:608905,"ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 3",['C1837151']
HP:0100275,Diffuse cerebellar atrophy,['C1854699']
HP:0010821,Gelastic seizures,['C0270820']
OMIM:617190,SHASHI-PENA SYNDROME; SHAPNS,"['C2669479', 'C4310672']"
HP:0030955,Alcoholism,['C0001973']
OMIM:612936,"SPASTIC PARAPLEGIA 50, AUTOSOMAL RECESSIVE; SPG50",['C2752008']
OMIM:206000,"ANEMIA, SIDEROBLASTIC, PYRIDOXINE-RESPONSIVE, AUTOSOMAL RECESSIVE","['C1859787', 'C0707001', 'C1223824']"
OMIM:301040,"ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED; ATRX",['C1845055']
OMIM:604771,POLYCYSTIC BONE DISEASE,['C1858143']
OMIM:600461,"HEMOLYTIC ANEMIA, LETHAL CONGENITAL NONSPHEROCYTIC, WITH GENITAL AND OTHER ABNORMALITIES",['C1838120']
HP:0030339,Decreased circulating gonadotropin level,['C4072887']
HP:0005973,Fructose intolerance,['C0016751']
OMIM:604335,REFLEX SYMPATHETIC DYSTROPHY,['C0034931']
HP:0011828,Midline sinus of philtrum,['C4021116']
HP:0031227,Nasopharyngeal teratoma,"['C0027442', 'C0039538']"
HP:0010554,Cutaneous finger syndactyly,['C4021254']
HP:0004419,Recurrent thrombophlebitis,['C3550150']
DOID:7326,cranial pseudosarcomatous fasciitis,['C1333162']
OMIM:265100,PULMONARY ALVEOLAR MICROLITHIASIS,['C0155912']
OMIM:603918,"HYPERTENSION, ESSENTIAL, SUSCEPTIBILITY TO, 1",['C1858967']
HP:0004757,Paroxysmal atrial fibrillation,['C0235480']
DOID:0110261,cataract 35,"['C1836272', 'C0086543']"
HP:0010056,Abnormality of the epiphyses of the hallux,['C4024081']
HP:0100444,Curved middle phalanx of the 4th toe,['C4022083']
HP:0030010,Hydrometrocolpos,['C0269209']
OMIM:269870,SHORT STATURE-OBESITY SYNDROME; SSOS,['C1849235']
HP:0012658,Abnormal brain FDG positron emission tomography,['C4022798']
HP:0100359,Contracture of the metatarsophalangeal joint of the 5th toe,['C4022126']
DOID:1829,urethral stricture,['C0029752']
OMIM:179400,"RADIUS, APLASIA OF, WITH CLEFT LIP/PALATE",['C1867395']
OMIM:118670,CHONDRONECTIN,['C3887693']
DOID:11668,hypopigmentation of eyelid,['C0155212']
DOID:9314,glaucoma associated with anomalies of iris,"['C0017601', 'C0000769', 'C1278891']"
HP:0045013,Decreased urinary glucose concentration,['C4021854']
DOID:0060306,Meier-Gorlin syndrome,['C1868684']
DOID:11830,myopia,['C0027092']
OMIM:277180,"VAS DEFERENS, CONGENITAL BILATERAL APLASIA OF; CBAVD",['C0403814']
HP:0025011,Pyriform aperture stenosis,['C3839990']
HP:0007658,Large hyperpigmented retinal spots,['C4024820']
HP:0012264,Absent central microtubular pair morphology of respiratory motile cilia,['C4022982']
OMIM:614226,HOLOPROSENCEPHALY 11; HPE11,['C3280215']
HP:0009718,Subependymal giant-cell astrocytoma,['C0205768']
DOID:1419,residual schizophrenia subchronic state with acute exacerbation,"['C0036351', 'C1442792', 'C0743630', 'C0036341', 'C0205347', 'C0205178']"
DOID:1332,Bunyaviridae infectious disease,"['C0006395', 'C0009450']"
DOID:0050971,spinocerebellar ataxia type 20,"['C1837541', 'C1547052', 'C1539729']"
OMIM:183800,"SPLIT-HAND WITH CONGENITAL NYSTAGMUS, FUNDAL CHANGES, AND CATARACTS",['C1866740']
OMIM:610251,"ALCOHOL SENSITIVITY, ACUTE",['C2674838']
OMIM:600808,"ENURESIS, NOCTURNAL, 2; ENUR2",['C1833268']
DOID:0050423,enteroaggregative Escherichia coli infectious disease,"['C0872165', 'C0009450']"
DOID:1642,breast adenomyoepithelioma,"['C1510795', 'C1334564']"
DOID:5213,chronic inflammatory demyelinating polyradiculoneuropathy,['C0393819']
HP:0010242,Aplasia of the proximal phalanges of the hand,['C4021302']
HP:0002901,Hypocalcemia,['C0020598']
HP:0045057,Decreased levels of alpha-fetoprotein,['C4073295']
OMIM:228020,"FASCIAL DYSTROPHY, CONGENITAL",['C1302740']
OMIM:188050,THROMBOPHILIA DUE TO THROMBIN DEFECT; THPH1,['C3160733']
HP:0011176,EEG with constitutional variants,['C4023496']
OMIM:175860,"PALMOPLANTAR KERATODERMA, PUNCTATE TYPE II; PPKP2",['C1867982']
HP:0031257,Arteriovenous malformation of the maxilla,"['C0334533', 'C0024947', 'C0334533']"
HP:0200136,Oral-pharyngeal dysphagia,['C0267071']
HP:0009824,Upper limb undergrowth,['C1837406']
HP:0007470,Periarticular subcutaneous nodules,['C3806306']
OMIM:242850,IMMUNE DEFICIENCY DISEASE,['C1855771']
HP:0012761,Absent mastoid,['C4021070']
OMIM:609152,"HYPERTHYROIDISM, NONAUTOIMMUNE",['C1836706']
HP:0030455,Abnormality of pattern visual evoked potentials,['C4072946']
HP:0009744,Abnormality of the spinal dura mater,['C4024214']
DOID:0110657,congenital myasthenic syndrome 8,['C0751882']
HP:0008588,Slit-like opening of the exterior auditory meatus,['C1846459']
DOID:12000,secondary malignant neoplasm of trachea,"['C3266877', 'C0040578', 'C0751623']"
OMIM:302900,"CHARCOT-MARIE-TOOTH PERONEAL MUSCULAR ATROPHY AND FRIEDREICH ATAXIA, COMBINED",['C1844863']
OMIM:607907,DERMATOFIBROSARCOMA PROTUBERANS; DFSP,['C3693482']
OMIM:610842,PSEUDOXANTHOMA ELASTICUM-LIKE DISORDER WITH MULTIPLE COAGULATION FACTOR DEFICIENCY,['C1835813']
OMIM:602124,"DYSTONIA 7, TORSION; DYT7",['C1865818']
OMIM:608318,"CORONARY HEART DISEASE, SUSCEPTIBILITY TO, 4",['C1842258']
HP:0004377,Hematological neoplasm,['C0376545']
DOID:6518,Bartholin's gland adenomyoma,['C1511049']
HP:0001469,Abnormality of the musculature of the pelvis,['C4025768']
DOID:6715,collagen nevus of skin,"['C0265978', 'C1123023', 'C0037267']"
HP:0006631,Hypoplastic distal segments of scapulae,['C4025014']
OMIM:231095,GHOSAL HEMATODIAPHYSEAL DYSPLASIA; GHDD,['C1856465']
OMIM:142335,FETAL HEMOGLOBIN QUANTITATIVE TRAIT LOCUS 5; HBFQTL5,['C1969758']
DOID:7472,recurrent nevus,['C1335715']
OMIM:216330,"CLEIDOCRANIAL DYSPLASIA, RECESSIVE FORM",['C1859080']
HP:0005482,Abnormality of the alternative complement pathway,['C4025191']
HP:0009673,Stippling of the epiphysis of the proximal phalanx of the thumb,['C4024244']
OMIM:617690,OVARIAN DYSGENESIS 5; ODG5,['C0342510']
HP:0100517,Neoplasm of the urethra,['C0041971']
DOID:12052,cryptococcal meningitis,['C0085436']
DOID:0080142,mosaic variegated aneuploidy syndrome 2,"['C3279843', 'C0002938', 'C0039082']"
HP:0100820,Glomerulopathy,['C0268731']
HP:0030397,Abnormal platelet dense granule secretion,['C4072930']
OMIM:611943,RIDDLE SYNDROME,['C2677792']
HP:0009938,Sunken cheeks,['C4024154']
HP:0030050,Narcolepsy,['C0027404']
HP:0004944,Dilatation of the cerebral artery,"['C0751003', 'C1290398']"
HP:0003905,Abnormality of the humeral epiphyseal plate,"['C4025518', 'C4280541']"
OMIM:613828,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 8; GEFSP8",['C3151191']
HP:0100328,Carpometacarpal synostosis,['C4022145']
OMIM:610448,CHILBLAIN LUPUS 1; CHBL1,['C0024145']
HP:0011138,Abnormality of skin adnexa morphology,['C4023518']
HP:0001008,Accumulation of melanosomes in melanocytes,['C1843389']
DOID:1987,fetal disease,['C0015929']
OMIM:614096,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8; COXPD8,['C3279793']
DOID:4147,gastrointestinal adenoma,['C0948101']
HP:0010238,Triangular epiphyses of the phalanges of the hand,['C4021303']
DOID:5359,pure BAC,"['C2247561', 'C0684262']"
DOID:0050742,nicotine dependence,['C0028043']
OMIM:600624,CONE-ROD DYSTROPHY 1; CORD1,['C1833564']
OMIM:604401,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 6; ARVD6",['C1858378']
OMIM:611929,"CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE III",['C2677809']
DOID:11156,anhidrosis,['C0003028']
OMIM:268080,RETINOSCHISIS OF FOVEA,['C1849397']
OMIM:255300,"MYOPATHY, CONGENITAL",['C0027127']
OMIM:300066,"DEAFNESS, X-LINKED 4; DFNX4",['C1848204']
HP:0007911,Congenital bilateral ptosis,['C1836264']
HP:0004902,Congenital lactic acidosis,['C4025276']
OMIM:607486,KNOPS BLOOD GROUP SYSTEM; KN,['C1292327']
HP:0009177,Proximal/middle symphalangism of 5th finger,['C1836212']
HP:0025575,Abnormal superior vena cava morphology,"['C0205161', 'C1269023', 'C0543482', 'C0042459']"
DOID:7356,rectum sarcomatoid carcinoma,['C1335689']
DOID:7005,gemistocytic astrocytoma,['C0334581']
OMIM:610319,"RHIZOMELIC DYSPLASIA, SCOLIOSIS, AND RETINITIS PIGMENTOSA",['C1853197']
DOID:5182,blastema predominant kidney Wilms' tumor,['C0279609']
DOID:0060115,nervous system benign neoplasm,"['C0205183', 'C0027766']"
HP:0010017,Cone-shaped epiphysis of the 1st metacarpal,['C4024106']
DOID:12167,secondary vitreoretinal degeneration,['C0154859']
OMIM:614187,"HYPERTELORISM, PREAURICULAR SINUS, PUNCTAL PITS, AND DEAFNESS; HPPD",['C3280065']
DOID:4053,rectum rhabdomyosarcoma,['C1335687']
DOID:2069,vulvar acquired melanocytic nevus,"['C0042993', 'C1456781', 'C0027962']"
HP:0010988,Abnormality of the extrinsic pathway,['C4023611']
DOID:3144,cutis laxa,['C0010495']
DOID:3110,papillary cystadenocarcinoma,['C0206700']
OMIM:119550,SYNGNATHIA,['C0795898']
HP:0002600,Hyporeflexia of lower limbs,['C1834696']
OMIM:607354,"SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 2; IS2",['C1846366']
DOID:1466,Salmonella infectious disease,"['C0036111', 'C0009450']"
OMIM:202550,"AGANGLIONOSIS, TOTAL INTESTINAL",['C0345240']
OMIM:182601,"SPASTIC PARAPLEGIA 4, AUTOSOMAL DOMINANT; SPG4",['C1866855']
HP:0008935,Generalized neonatal hypotonia,['C1845123']
DOID:10426,Klippel-Feil syndrome,['C0022738']
OMIM:600666,POLYCYSTIC KIDNEY DISEASE 3; PKD3,['C3887964']
DOID:13335,Toxoplasma hepatitis,['C0400895']
DOID:0110421,late-adult onset retinitis pigmentosa,"['C1849400', 'C0205087', 'C0001675', 'C0332162', 'C0035334']"
DOID:9271,ornithine carbamoyltransferase deficiency,['C0268542']
HP:0040227,Decreased level of histidine-rich glycoprotein,['C4280716']
OMIM:123400,CREUTZFELDT-JAKOB DISEASE; CJD,['C0022336']
HP:0010610,Palmar pits,['C0423776']
OMIM:600204,"EPIPHYSEAL DYSPLASIA, MULTIPLE, 2; EDM2",['C1838429']
DOID:11727,facioscapulohumeral muscular dystrophy,['C0238288']
OMIM:614462,"HYPERGLYCINEMIA, LACTIC ACIDOSIS, AND SEIZURES; HGCLAS",['C3280887']
DOID:11204,allergic conjunctivitis,['C0009766']
DOID:0110366,retinitis pigmentosa 33,['C0035334']
OMIM:227646,"FANCONI ANEMIA, COMPLEMENTATION GROUP D2; FANCD2",['C3160738']
OMIM:607446,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 3; BMIQ3,['C1843899']
OMIM:614329,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 31; MRT31",['C3280523']
OMIM:117600,CEREBRAL SARCOMA,['C1861714']
OMIM:613269,"CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 5; FECD5",['C2750449']
DOID:3163,spindle cell cancer,['C0334230']
DOID:2965,bursitis,['C0006444']
HP:0030675,Contracture of proximal interphalangeal joints of 2nd-5th fingers,['C4073123']
DOID:8811,malignant histiocytosis involving intrathoracic lymph nodes,"['C0019623', 'C1517562']"
DOID:0110816,hereditary spastic paraplegia 7,['C0037773']
DOID:0050195,Bolivian hemorrhagic fever,['C0282192']
OMIM:608161,"MACULAR DYSTROPHY, VITELLIFORM, 3; VMD3",['C1842914']
DOID:0110895,inflammatory bowel disease 14,"['C2677100', 'C0021390']"
HP:0004971,Pulmonary artery hypoplasia,['C0265910']
HP:0006509,Diverticulosis of trachea,['C0340213']
DOID:0050391,Elizabethkingia meningoseptica meningitis,"['C0086300', 'C0025289']"
OMIM:193530,WEYERS ACROFACIAL DYSOSTOSIS; WAD,['C0457013']
DOID:648,kuru,['C0022802']
HP:0002145,Frontotemporal dementia,['C0338451']
HP:0000885,Broad ribs,['C1848654']
OMIM:607631,"EPILEPSY, JUVENILE ABSENCE, SUSCEPTIBILITY TO, 1; EJA1",['C2750892']
DOID:8825,Hodgkin's paragranuloma involving spleen,"['C0019829', 'C0037993', 'C0152269']"
HP:0007011,Fourth cranial nerve palsy,['C0271375']
DOID:10966,lipoid nephrosis,['C0027721']
DOID:12382,complex partial epilepsy,['C0085417']
HP:0000494,Downslanted palpebral fissures,['C0423110']
DOID:0050557,congenital muscular dystrophy,['C2937300']
DOID:0050466,Loeys-Dietz syndrome,"['C1836635', 'C2697932']"
HP:0000855,Insulin resistance,['C0021655']
OMIM:400045,"46,XX SEX REVERSAL 1; SRXX1",['C2748895']
OMIM:616828,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIo; CDG2O",['C4225191']
OMIM:613882,"HYPOMAGNESEMIA 6, RENAL; HOMG6",['C3151295']
DOID:0060440,epithelial and subepithelial dystrophy,"['C0221908', 'C0333606', 'C0221908']"
DOID:14244,epiphora due to excess lacrimation,['C0155233']
HP:0008422,Vertebral wedging,['C1695776']
HP:0012813,Unilateral breast hypoplasia,['C1844722']
HP:0005416,Decreased serum complement factor B,['C4021636']
HP:0003251,Male infertility,['C0021364']
DOID:1941,intermittent alternating exotropia,['C0152214']
DOID:0060189,ileitis,['C0020877']
HP:0100702,Arachnoid cyst,['C0078981']
HP:0011994,Abnormal atrial septum morphology,['C0344722']
DOID:3743,cervical verrucous carcinoma,['C1516435']
OMIM:155100,MAY-HEGGLIN ANOMALY; MHA,['C0340978']
HP:0010879,Postnatal cystic hygroma,['C4023677']
HP:0010644,Midnasal stenosis,['C1840238']
DOID:3140,scleredema adultorum,['C0036413']
HP:0008812,Flattened femoral head,['C1860601']
OMIM:612690,"SPHEROCYTOSIS, TYPE 5; SPH5",['C2675192']
HP:0000776,Congenital diaphragmatic hernia,['C0235833']
OMIM:236800,HYDROXYKYNURENINURIA,"['C0268474', 'C1488329']"
DOID:1361,frontal sinus neoplasm,['C0345672']
DOID:0050478,primary Escherichia coli infectious disease,"['C0014834', 'C0948192', 'C0014836', 'C0277554']"
HP:0030009,Cervical insufficiency,['C0007871']
HP:0005227,Adenomatous colonic polyposis,['C1868071']
OMIM:232500,GLYCOGEN STORAGE DISEASE IV; GSD4,['C0017923']
DOID:8036,childhood ovarian embryonal carcinoma,['C1332989']
HP:0001014,Angiokeratoma,['C0002985']
OMIM:177600,"PSEUDOCHOLINESTERASE, INCREASE IN PLASMA LEVEL OF",['C1867466']
DOID:3558,duodenal obstruction,['C0013292']
OMIM:606660,"MELANOMA, UVEAL, SUSCEPTIBILITY TO, 1",['C1847724']
OMIM:605935,"ARTHROPATHY, EROSIVE",['C1853829']
HP:0030531,Altitudinal visual field defect,['C4073005']
HP:0011092,Mulberry molar,['C0266024']
DOID:0080112,mitochondrial complex III deficiency nuclear type 3,"['C0026237', 'C0342778', 'C0521447', 'C0441731', 'C0521451', 'C0342778', 'C0521447']"
HP:0009836,Broad distal phalanx of finger,['C1850630']
OMIM:608423,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1F; LGMD1F",['C1842062']
HP:0005549,Congenital neutropenia,['C1853118']
OMIM:213200,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 2; SCAR2",['C1859298']
HP:0012629,Phacodonesis,['C2939415']
DOID:5184,recurrent nephroblastoma,['C0278716']
HP:0010612,Plantar pits,['C1852301']
HP:0025416,Vaginal stricture,['C0269208']
DOID:0110129,Bardet-Biedl syndrome 7,['C1425764']
HP:0008026,Horizontal opticokinetic nystagmus,['C4024754']
DOID:5819,localized lymphoma,['C0746343']
HP:0009152,Abnormality of the epiphyses of the 5th finger,['C4024569']
DOID:0110799,hereditary spastic paraplegia 47,['C0037773']
HP:0001063,Acrocyanosis,['C0221347']
HP:0100641,Neoplasm of the adrenal cortex,['C0001618']
HP:0008281,Acute hyperammonemia,['C1859506']
DOID:0111107,maturity-onset diabetes of the young type 9,"['C0011860', 'C0332239', 'C1547052']"
OMIM:130200,ELECTROENCEPHALOGRAPHIC PECULIARITY: 14 AND 6 PER SEC. POSITIVE SPIKE PHENOMENON,['C1851757']
OMIM:147791,JACOBSEN SYNDROME; JBS,['C0795841']
HP:0030071,Medulloepithelioma,['C0334596']
HP:0002692,Hypoplastic facial bones,"['C4229090', 'C4280558', 'C4280557', 'C4280268', 'C1846438']"
HP:0007566,Index finger dermatoglyphic radial loop,['C4024845']
HP:0001558,Decreased fetal movement,['C0235659']
HP:0002172,Postural instability,['C1843921']
HP:0005752,Flattened moderately deformed vertebrae,['C4025142']
HP:0011603,Congenital malformation of the great arteries,['C0478012']
DOID:5392,acidophil adenoma,['C0001433']
HP:0002590,Paralytic ileus,['C0030446']
DOID:11828,visual cortex disorder due to vascular disorder,"['C0234398', 'C0042373']"
DOID:11086,chorioretinal scar,['C0008512']
DOID:6423,childhood central nervous system mature teratoma,['C1332955']
DOID:4517,skin angiosarcoma,['C0346081']
HP:0002007,Frontal bossing,['C0221354']
OMIM:148370,KERATOLYTIC WINTER ERYTHEMA; KWE,['C0406756']
DOID:0050351,primary Clostridium infectious disease,"['C0009054', 'C0948192', 'C0009062', 'C0277554']"
OMIM:143400,CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT 2; CAKUT2,['C0521619']
OMIM:604060,"DEAFNESS, AUTOSOMAL RECESSIVE 20; DFNB20",['C1858840']
HP:0005565,Reduced renal corticomedullary differentiation,['C3807131']
DOID:0060258,reticulate acropigmentation of Kitamura,['C0406811']
HP:0003490,Defective dehydrogenation of isovaleryl CoA and butyryl CoA,['C4025608']
HP:0100098,Abnormality of the epiphysis of the middle phalanx of the 5th toe,['C4022323']
DOID:8661,lip carcinoma in situ,['C0154058']
HP:0031073,Abnormal response to endocrine stimulation test,['C4476952']
OMIM:605911,3-HYDROXY-3-METHYLGLUTARYL-CoA SYNTHASE-2 DEFICIENCY; HMGCS2D,['C2751532']
HP:0010114,Bracket epiphyses of the hallux,['C4024045']
DOID:7152,prostate stromal sarcoma,['C1335521']
DOID:589,congenital hemolytic anemia,['C0002881']
OMIM:167300,"PAGET DISEASE, EXTRAMAMMARY",['C0030186']
HP:0004751,Paroxysmal ventricular tachycardia,['C0030591']
HP:0030393,Endolymphatic sac tumor,['C2348239']
DOID:7926,epithelial malignant thymoma,['C0279705']
HP:0025444,Reduced amygdala volume,['C4476780']
HP:0012413,Notched primary central incisor,"['C1444627', 'C0020186', 'C4022912']"
