"id","name"
"UniProt:Q96BR6","ZNF669"
"UniProt:Q8WVV9","HNRLL"
"UniProt:Q9BWF3","RBM4"
"UniProt:Q9HAY2","MAGEF1"
"UniProt:A5PLN9","TRAPPC13"
"UniProt:Q8NEF9","SRFBP1"
"UniProt:P70191","TRAF5"
"UniProt:Q8IWB6","TEX14"
"UniProt:P40455","YIP2"
"UniProt:A1L4L9","A1L4L9"
"UniProt:Q96F86","EDC3"
"UniProt:P63165","SUMO1"
"UniProt:Q15800","MSMO1"
"UniProt:Q8N653","LZTR1"
"UniProt:Q9NUY8","TBC1D23"
"UniProt:Q9Y2Y1","RPC10"
"UniProt:Q7L014","DDX46"
"UniProt:O95834","EML2"
"UniProt:P19878","NCF2"
"UniProt:Q15131","CDK10"
"UniProt:Q9H2D1","SLC25A32"
"UniProt:P06132","UROD"
"UniProt:O75592","MYCB2"
"UniProt:Q13485","SMAD4"
"UniProt:Q9Y223","GNE"
"UniProt:Q8WZ04","LRTOMT"
"UniProt:Q9NQ90","ANO2"
"UniProt:Q9H4A9","DPEP2"
"UniProt:P01210","PENK"
"UniProt:Q9HB96","FANCE"
"UniProt:Q96LC9","BMF"
"UniProt:Q5T9C9","PIP5KL1"
"UniProt:P22830","FECH"
"UniProt:O75190","DNAJB6"
"UniProt:Q9UHF3","NAT8B"
"UniProt:P52565","ARHGDIA"
"UniProt:Q8TB22","SPATA20"
"UniProt:Q9H091","ZMYND15"
"UniProt:P48730","CSNK1D"
"UniProt:P48059","LIMS1"
"UniProt:A6NFK2","GRXCR2"
"UniProt:Q8N543","OGFOD1"
"UniProt:P08173","CHRM4"
"UniProt:Q548N1","Q548N1"
"UniProt:A6ND01","IZUMO1R"
"UniProt:Q96N67","DOCK7"
"UniProt:Q6V702","C4orf22"
"UniProt:Q9HBE5","IL21R"
"UniProt:O14610","GNGT2"
"UniProt:Q13635","PTCH1"
"UniProt:Q8NG04","SLC26A10"
"UniProt:P20382","PMCH"
"UniProt:Q96PQ7","KLHL5"
"UniProt:P55822","SH3BGR"
"UniProt:Q9P2M4","TBC1D14"
"UniProt:Q5T7P2","LCE1A"
"UniProt:O75496","GMNN"
"UniProt:Q86TC9","MYPN"
"UniProt:Q9UJS0","SLC25A13"
"UniProt:Q9ESN9","MAPK8IP3"
"UniProt:Q04721","NOTCH2"
"UniProt:Q92750","TAF4B"
"UniProt:P01817","IGHV2-5"
"UniProt:Q9BVU3","Q9BVU3"
"UniProt:Q9BXB7","SPATA16"
"UniProt:O76071","CIAO1"
"UniProt:Q9H221","ABCG8"
"UniProt:P01876","IGHA1"
"UniProt:Q3ZCQ8","TIMM50"
"UniProt:Q04844","CHRNE"
"UniProt:Q8N2N9","ANKRD36B"
"UniProt:Q9HBG6","IFT122"
"UniProt:Q6UWN8","SPINK6"
"UniProt:Q9Y271","CYSLTR1"
"UniProt:P47887","OR1E2"
"UniProt:O95661","DIRA3"
"UniProt:Q9GZK4","OR2H1"
"UniProt:P06493","CDK1"
"UniProt:P18465","HLA-B"
"UniProt:Q8NGC9","OR11H4"
"UniProt:Q86V48","LUZP1"
"UniProt:Q8IUW1","Q8IUW1"
"UniProt:A1L0T0","ILVBL"
"UniProt:P09681","GIP"
"UniProt:P16930","FAH"
"UniProt:Q96JA4","M4A14"
"UniProt:P30460","HLA-B"
"UniProt:A6NFC9","OR2W5"
"UniProt:P13288","KR2"
"UniProt:O94876","TMCC1"
"UniProt:P42766","RL35"
"UniProt:P00746","CFD"
"UniProt:Q9NSY2","STARD5"
"UniProt:Q8NGN5","OR10G8"
"UniProt:Q04307","RPC10"
"UniProt:Q8NFU3","TSTD1"
"UniProt:Q5T700","LRAD1"
"UniProt:Q9Y5J6","TIMM10B"
"UniProt:P29994","ITPR1"
"UniProt:Q15025","TNIP1"
"UniProt:O43809","CPSF5"
"UniProt:Q49MI3","CERKL"
"UniProt:Q9HB75","PIDD1"
"UniProt:D3DTT2","D3DTT2"
"UniProt:Q8NGX1","OR2T34"
"UniProt:Q8NGA5","OR10H4"
"UniProt:P40507","AIR1"
"UniProt:Q92598","HS105"
"UniProt:Q8NGE7","OR9K2"
"UniProt:Q14194","DPYL1"
"UniProt:Q7L1S5","CHST9"
"UniProt:P31947","1433S"
"UniProt:P78413","IRX4"
"UniProt:Q6ZR03","YU004"
"UniProt:Q9UBP5","HEY2"
"UniProt:Q8N7X4","MAGB6"
"UniProt:A6NKK0","OR5H1"
"UniProt:Q8IVP5","FUNDC1"
"UniProt:Q9ULS5","TMCC3"
"UniProt:A4D1E1","ZNF804B"
"UniProt:Q9H4F1","ST6GALNAC4"
"UniProt:Q13946","PDE7A"
"UniProt:Q9P1P4","TAAR3"
"UniProt:Q9UK10","ZNF225"
"UniProt:Q9BU79","TM243"
"UniProt:Q92806","KCNJ9"
"UniProt:Q92670","ZNF75CP"
"UniProt:Q6IF99","OR10K2"
"UniProt:Q6P1R4","DUS1L"
"UniProt:Q8TF39","ZNF483"
"UniProt:O95628","CNOT4"
"UniProt:P12520","VPR"
"UniProt:Q1KLZ0","Q1KLZ0"
"UniProt:O95371","OR2C1"
"UniProt:Q14392","LRRC32"
"UniProt:P32927","CSF2RB"
"UniProt:Q9Y2F5","ICE1"
"UniProt:Q9BRX9","WDR83"
"UniProt:Q8NGF3","OR51D1"
"UniProt:Q8N999","C12orf29"
"UniProt:Q5SVZ6","ZMYM1"
"UniProt:O00291","HIP1"
"UniProt:Q3LIE5","ADPRM"
"UniProt:P12956","XRCC6"
"UniProt:Q7Z2F6","ZN720"
"UniProt:Q6UXN8","CLEC9A"
"UniProt:P59025","RTP1"
"UniProt:Q15648","MED1"
"UniProt:P35918","Kdr"
"UniProt:O75783","RHBL1"
"UniProt:Q8NGK9","OR5D16"
"UniProt:Q8NHP1","AKR7L"
"UniProt:P23396","RS3"
"UniProt:Q9Y2X7","GIT1"
"UniProt:H0Y5X4","H0Y5X4"
"UniProt:Q494R4","CC153"
"UniProt:Q9UGF5","OR14J1"
"UniProt:Q04206","TF65"
"UniProt:A8MTJ3","GNAT3"
"UniProt:O43889","CREB3"
"UniProt:Q9P2H0","CE126"
"UniProt:Q8NGJ2","OR52H1"
"UniProt:Q8NH87","OR9G1"
"UniProt:P58400","NRXN1"
"UniProt:Q8NGY7","OR10J6P"
"UniProt:Q5M7Z0","RNFT1"
"UniProt:Q8NDQ6","ZNF540"
"UniProt:Q9UKB1","FBW1B"
"UniProt:Q96AG4","LRC59"
"UniProt:J3QQT5","J3QQT5"
"UniProt:P16401","H15"
"UniProt:Q8NH08","OR10AC1"
"UniProt:Q00872","MYBPC1"
"UniProt:Q14137","BOP1"
"UniProt:Q8NGW1","OR6B3"
"UniProt:Q12746","PGA3"
"UniProt:Q92973","TNPO1"
"UniProt:P54278","LOC107984056;PMS2"
"UniProt:Q9BVL2","NUP58"
"UniProt:Q12901","ZNF155"
"UniProt:P20936","RASA1"
"UniProt:Q8NH51","OR8K3"
"UniProt:Q86VP3","PACS2"
"UniProt:O14545","TRAD1"
"UniProt:P14784","IL2RB"
"UniProt:Q9NP66","HM20A"
"UniProt:P54577","YARS"
"UniProt:Q7Z4F1","LRP10"
"UniProt:P28906","CD34"
"UniProt:Q9NV72","ZNF701"
"UniProt:Q6IEZ7","OR2T5"
"UniProt:Q9NY59","SMPD3"
"UniProt:Q07108","CD69"
"UniProt:Q9NX47","MARH5"
"UniProt:Q07887","LDB18"
"UniProt:Q86XQ3","CATSPER3"
"UniProt:Q96R84","OR1F2P"
"UniProt:Q6AHZ1","ZNF518A"
"UniProt:Q8NGC8","OR11H7"
"UniProt:Q9Y3D6","FIS1"
"UniProt:P16233","PNLIP"
"UniProt:Q02078","MEF2A"
"UniProt:P54750","PDE1A"
"UniProt:P11226","MBL2"
"UniProt:O15079","SNPH"
"UniProt:Q8NH48","OR5B3"
"UniProt:P17483","HOXB4"
"UniProt:Q8IZT9","FAM9C"
"UniProt:Q7Z2Y5","NRK"
"UniProt:Q8NGQ3","OR1S2"
"UniProt:Q7Z406","MYH14"
"UniProt:Q8WVM8","SCFD1"
"UniProt:P54803","GALC"
"UniProt:H9KV84","H9KV84"
"UniProt:Q8NFW1","COL22A1"
"UniProt:A8MXD5","GRXCR1"
"UniProt:P06576","ATPB"
"UniProt:Q5HYI8","RABL3"
"UniProt:P31277","HOXD11"
"UniProt:O14684","PTGES"
"UniProt:Q9Y592","CEP83"
"UniProt:Q15744","CEBPE"
"UniProt:P25335","ALLC"
"UniProt:Q5VIR6","VPS53"
"UniProt:Q12118","SGT2"
"UniProt:Q9H6U6","BCAS3"
"UniProt:Q14451","GRB7"
"UniProt:Q05932","FPGS"
"UniProt:Q9H0C2","ADT4"
"UniProt:Q701N2","KRTAP5-5"
"UniProt:P43166","CA7"
"UniProt:Q8TAT2","FGFBP3"
"UniProt:Q9UHI7","SLC23A1"
"UniProt:P50151","GBG10"
"UniProt:P10316","HLA-A"
"UniProt:P07900","HS90A"
"UniProt:Q8NDZ0","BEND2"
"UniProt:Q96PU8","QKI"
"UniProt:Q96P47","AGAP3"
"UniProt:P36084","MUD2"
"UniProt:Q8N944","AMER3"
"UniProt:Q9BZE0","GLIS2"
"UniProt:Q9H669","Q9H669"
"UniProt:O60888","CUTA"
"UniProt:P22674","CCNO"
"UniProt:Q6XR72","SLC30A10"
"UniProt:Q16881","TRXR1"
"UniProt:Q9Y274","ST3GAL6"
"UniProt:P41134","ID1"
"UniProt:Q61214","DYR1A"
"UniProt:O94766","B3GAT3"
"UniProt:P53597","SUCLG1"
"UniProt:P61647","ST8SIA6"
"UniProt:P51692","STAT5B"
"UniProt:Q9UBC3","DNMT3B"
"UniProt:Q69ZI1","SH3R1"
"UniProt:P09067","HXB5"
"UniProt:Q9GZS9","CHST5"
"UniProt:Q86TJ2","TADA2B"
"UniProt:P29597","TYK2"
"UniProt:A6NJZ3","OR6C65"
"UniProt:Q9NST1","PNPLA3"
"UniProt:P54851","EMP2"
"UniProt:Q9C0D5","TANC1"
"UniProt:Q8NEF3","CCDC112"
"UniProt:Q9BYR2","KRA45"
"UniProt:Q9BQ48","MRPL34"
"UniProt:A8K979","ERI2"
"UniProt:P46095","GPR6"
"UniProt:O94818","NOL4"
"UniProt:Q9NUP9","LIN7C"
"UniProt:P55899","FCGRT"
"UniProt:Q9QY36","NAA10"
"UniProt:Q9Z0H7","Bcl10"
"UniProt:P08185","SERPINA6"
"UniProt:Q9BRR9","ARHGAP9"
"UniProt:H0Y695","H0Y695"
"UniProt:Q96RT8","GCP5"
"UniProt:P54252","ATXN3"
"UniProt:G8BFS5","G8BFS5"
"UniProt:O95154","ARK73"
"UniProt:O60741","HCN1"
"UniProt:Q9UIK5","TEFF2"
"UniProt:Q8TAF7","ZNF461"
"UniProt:O00330","PDHX"
"UniProt:Q9H8K7","CJ088"
"UniProt:Q8N7Y1","KIAS3"
"UniProt:Q86TL0","ATG4D"
"UniProt:G8BE22","G8BE22"
"UniProt:Q03160","GRB7"
"UniProt:Q8TEA1","NSUN6"
"UniProt:Q8TEW8","PARD3B"
"UniProt:Q96FK6","WDR89"
"UniProt:P08493","MGP"
"UniProt:Q9UHD1","CHORDC1"
"UniProt:Q9Y4G2","PLEKHM1"
"UniProt:O75907","DGAT1"
"UniProt:Q6ISS4","LAIR2"
"UniProt:A6NHR9","SMCHD1"
"UniProt:Q6UWU2","GLB1L"
"UniProt:Q9BXU3","TX13A"
"UniProt:P0DI83","RAB34"
"UniProt:Q8WY64","MYLIP"
"UniProt:O70239","AXIN1"
"UniProt:P60411","KR109"
"UniProt:Q6ZMS4","ZNF852"
"UniProt:P11137","MAP2"
"UniProt:Q9NRA8","4ET"
"UniProt:Q02747","GUC2A"
"UniProt:Q12815","TROAP"
"UniProt:P81605","DCD"
"UniProt:Q9Y2U5","M3K2"
"UniProt:Q96NU1","SAMD11"
"UniProt:Q1LZN1","Q1LZN1"
"UniProt:P18621","RL17"
"UniProt:Q8NFM7","IL17RD"
"UniProt:P0CB33","ZNF735"
"UniProt:Q9HCX3","ZNF304"
"UniProt:Q9Y5X4","NR2E3"
"UniProt:Q96PZ7","CSMD1"
"UniProt:Q8TAT6","NPLOC4"
"UniProt:Q77M19","Q77M19"
"UniProt:P23368","ME2"
"UniProt:Q12789","TF3C1"
"UniProt:P38919","EIF4A3"
"UniProt:O54921","EXOC2"
"UniProt:P62753","RS6"
"UniProt:P23644","TOM40"
"UniProt:Q9H1B5","XYLT2"
"UniProt:Q9NS75","CLTR2"
"UniProt:Q12851","M4K2"
"UniProt:Q3KRG0","Q3KRG0"
"UniProt:Q92843","B2CL2"
"UniProt:P17987","TCPA"
"UniProt:Q6P3X8","PGBD2"
"UniProt:Q6P1M9","ARMCX5"
"UniProt:Q9H467","CUED2"
"UniProt:O88509","Dnmt3b"
"UniProt:Q9JJG6","TMM47"
"UniProt:Q12778","FOXO1"
"UniProt:P52815","MRPL12"
"UniProt:P70444","BID"
"UniProt:Q96BI1","SLC22A18"
"UniProt:P49802","RGS7"
"UniProt:I4AY87","I4AY87"
"UniProt:Q13029","PRDM2"
"UniProt:Q8N0V5","GCNT2"
"UniProt:Q9UN19","DAPP1"
"UniProt:P05165","PCCA"
"UniProt:Q14978","NOLC1"
"UniProt:O95816","BAG2"
"UniProt:Q969G5","CAVN3"
"UniProt:P46531","NOTCH1"
"UniProt:P05166","PCCB"
"UniProt:Q61337","BAD"
"UniProt:Q9NTI2","ATP8A2"
"UniProt:P40014","SPC25"
"UniProt:Q68D85","NCR3LG1"
"UniProt:Q9UJF2","NGAP"
"UniProt:Q5MJ09","SPXN3"
"UniProt:P10071","GLI3"
"UniProt:Q8N428","GALNT16"
"UniProt:P37837","TALDO1"
"UniProt:Q5JSH3","WDR44"
"UniProt:Q6ZN57","ZFP2"
"UniProt:Q5QJU3","ACER2"
"UniProt:Q7Z333","SETX"
"UniProt:P32249","GPR183"
"UniProt:Q8NGN1","OR6T1"
"UniProt:Q6ZMP0","THSD4"
"UniProt:Q6UXR4","SERPINA13P"
"UniProt:Q9Y3D9","RT23"
"UniProt:Q8N7C4","TMEM217"
"UniProt:P31424","GRM5"
"UniProt:Q3B820","FAM161A"
"UniProt:P41410","RAD54"
"UniProt:Q96Q80","DERL3"
"UniProt:P56589","PEX3"
"UniProt:P08107","HSP71"
"UniProt:P46734","MP2K3"
"UniProt:P55273","CDKN2D"
"UniProt:P48728","AMT"
"UniProt:O60268","KIAA0513"
"UniProt:Q9ULV5","HSF4"
"UniProt:Q9Y5A6","ZSC21"
"UniProt:P87108","TIM10"
"UniProt:P05880","env"
"UniProt:Q13156","RPA4"
"UniProt:Q9P0K8","FOXJ2"
"UniProt:Q91ZE9","BMF"
"UniProt:P28749","RBL1"
"UniProt:Q8WWU5","TCP11"
"UniProt:Q9BXM7","PINK1"
"UniProt:Q93052","LPP"
"UniProt:P50150","GNG4"
"UniProt:J3KPQ4","J3KPQ4"
"UniProt:Q8NG77","OR2T12"
"UniProt:P61278","SST"
"UniProt:Q9H974","QTRT2"
"UniProt:P55316","FOXG1"
"UniProt:Q8IYL2","TRMT44"
"UniProt:Q8NFU4","FDSCP"
"UniProt:Q9C000","NLRP1"
"UniProt:P49334","TOM22"
"UniProt:B2RUZ4","SMIM1"
"UniProt:Q07440","B2LA1"
"UniProt:Q9Y2P5","S27A5"
"UniProt:P35658","NUP214"
"UniProt:P23378","GLDC"
"UniProt:Q8N402","YV020"
"UniProt:Q9Y5R5","DMRT2"
"UniProt:Q9BXH1","BBC3"
"UniProt:A6NGY1","FRG2C"
"UniProt:P47013","DS1P1"
"UniProt:O00399","DCTN6"
"UniProt:P23434","GCSH"
"UniProt:Q60644","NR1H2"
"UniProt:Q9Y371","SH3GLB1"
"UniProt:Q9UI17","DMGDH"
"UniProt:Q8NGD5","OR4K14"
"UniProt:Q5T7Y6","Q5T7Y6"
"UniProt:P28301","LYOX"
"UniProt:Q08E77","Q08E77"
"UniProt:O75794","CDC123"
"UniProt:Q8IV45","UN5CL"
"UniProt:Q14693","LPIN1"
"UniProt:Q9NQI0","DDX4"
"UniProt:A8MPY1","GABRR3"
"UniProt:Q8NAC3","IL17RC"
"UniProt:Q8TD91","MAGEC3"
"UniProt:P0C0P6","NPS"
"UniProt:P51946","CCNH"
"UniProt:O43709","BUD23"
"UniProt:P42285","SK2L2"
"UniProt:O00522","KRIT1"
"UniProt:Q13724","MOGS"
"UniProt:Q8IX90","SKA3"
"UniProt:A0AVI2","FER1L5"
"UniProt:Q00537","CDK17"
"UniProt:Q8N531","FBXL6"
"UniProt:Q70YC4","ZNF365"
"UniProt:P60059","SC61G"
"UniProt:O75425","MOSPD3"
"UniProt:P08620","FGF4"
"UniProt:P23759","PAX7"
"UniProt:Q9NRD9","DUOX1"
"UniProt:A8K5H9","A8K5H9"
"UniProt:Q56NI9","ESCO2"
"UniProt:Q86T03","TM55B"
"UniProt:Q9NQR4","NIT2"
"UniProt:Q8VIG1","REST"
"UniProt:Q9NP59","SLC40A1"
"UniProt:Q96PL2","TECTB"
"UniProt:P04579","env"
"UniProt:Q9NVH0","EXD2"
"UniProt:A6NCW0","USP17L3"
"OMIM:103050","ADENYLOSUCCINASE DEFICIENCY; ADSLD"
"OMIM:602089","HEMANGIOMA, CAPILLARY INFANTILE"
"OMIM:127350","DYSCHONDROSTEOSIS AND NEPHRITIS"
"DOID:4249","Gerstmann-Straussler-Scheinker syndrome"
"DOID:0110341","osteogenesis imperfecta type 2"
"OMIM:102699","ADENO-ASSOCIATED VIRUS INTEGRATION SITE 1; AAVS1"
"OMIM:602092","DEAFNESS, AUTOSOMAL RECESSIVE 18A; DFNB18A"
"OMIM:602093","CONE DYSTROPHY 3; COD3"
"OMIM:103200","ADIPOSIS DOLOROSA"
"OMIM:127400","DYSCHROMATOSIS SYMMETRICA HEREDITARIA; DSH"
"DOID:0050784","primary progressive multiple sclerosis"
"OMIM:602096","ALZHEIMER DISEASE 5"
"OMIM:602097","USHER SYNDROME, TYPE IE; USH1E"
"DOID:0110339","osteogenesis imperfecta type 3"
"DOID:0110346","osteogenesis imperfecta type 10"
"OMIM:602099","AMYOTROPHIC LATERAL SCLEROSIS 5, JUVENILE; ALS5"
"OMIM:602107","NEUROPATHY, HEREDITARY THERMOSENSITIVE"
"DOID:0110962","brachydactyly-preaxial hallux varus syndrome"
"DOID:1107","esophageal carcinoma"
"DOID:0110335","osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures"
"OMIM:602111","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MISSOURI TYPE"
"OMIM:102900","ADENOSINE TRIPHOSPHATE, ELEVATED, OF ERYTHROCYTES"
"DOID:0050651","atrioventricular septal defect"
"OMIM:602114","NEPHROPATHY, PROGRESSIVE TUBULOINTERSTITIAL, WITH CHOLESTATIC LIVER DISEASE"
"DOID:1697","ichthyosis"
"OMIM:602124","DYSTONIA 7, TORSION; DYT7"
"OMIM:127100","DWARFISM, LEVI TYPE"
"OMIM:602134","TREMOR, HEREDITARY ESSENTIAL, 2; ETM2"
"OMIM:127200","DWARFISM WITH STIFF JOINTS AND OCULAR ABNORMALITIES"
"OMIM:602152","RHYNS SYNDROME"
"DOID:0090118","congenital amegakaryocytic thrombocytopenia"
"OMIM:602196","PIERRE ROBIN SEQUENCE WITH PECTUS EXCAVATUM AND RIB AND SCAPULAR ANOMALIES"
"OMIM:127000","KENNY-CAFFEY SYNDROME, TYPE 2; KCS2"
"OMIM:602197","CEREBELLAR DEGENERATION-RELATED AUTOANTIGEN 3"
"DOID:0050147","otomycosis"
"OMIM:602199","MEDIUM CHAIN 3-KETOACYL-CoA THIOLASE DEFICIENCY"
"OMIM:602200","VENTRICULOMEGALY WITH DEFECTS OF THE RADIUS AND KIDNEY"
"DOID:0060571","Ritscher-Schinzel syndrome 1"
"OMIM:138990","GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL DOMINANT TYPE"
"DOID:10518","beach ear"
"OMIM:602247","XANTHOMATOSIS, SUSCEPTIBILITY TO"
"DOID:778","delusional disorder"
"DOID:0111101","maturity-onset diabetes of the young type 5"
"OMIM:602248","MALIGNANT ATROPHIC PAPULOSIS"
"OMIM:602249","PROGEROID FACIAL APPEARANCE WITH HAND ANOMALIES"
"DOID:1114","esophagus sarcoma"
"DOID:10520","acute infection of pinna"
"OMIM:602252","MITOCHONDRIAL INTERMEMBRANE SPACE PROTEIN TIM12, YEAST, HOMOLOG OF"
"OMIM:602271","SPONDYLOMETAPHYSEAL DYSPLASIA, AXIAL; SMDAX"
"OMIM:602340","SENSORINEURAL HEARING LOSS, RETINAL PIGMENT EPITHELIUM LESIONS, DISCOLORED TEETH"
"OMIM:602342","PIERPONT SYNDROME; PRPTS"
"DOID:8672","viral exanthem"
"OMIM:613348","PANCREATIC CANCER, SUSCEPTIBILITY TO, 3"
"OMIM:605543","PARKINSON DISEASE 4, AUTOSOMAL DOMINANT; PARK4"
"OMIM:617272","GLAUCOMA 3, PRIMARY CONGENITAL, E; GLC3E"
"OMIM:104110","ALOPECIA, FAMILIAL FOCAL; ALPF"
"OMIM:617275","TOOTH AGENESIS, SELECTIVE, 9; STHAG9"
"DOID:4990","essential tremor"
"OMIM:103920","ALLERGIC BRONCHOPULMONARY ASPERGILLOSIS, FAMILIAL"
"OMIM:605544","FIBROMATOSIS, GINGIVAL, 2; GINGF2"
"OMIM:613353","MONONEUROPATHY OF THE MEDIAN NERVE, MILD; MNMN"
"OMIM:605549","CONE-ROD DYSTROPHY 8; CORD8"
"DOID:1474","aggressive periodontitis"
"OMIM:613355","CHROMOSOME 17q23.1-q23.2 DELETION SYNDROME"
"OMIM:617276","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 48; EIEE48"
"OMIM:613364","SPASTIC PARAPLEGIA 41, AUTOSOMAL DOMINANT; SPG41"
"OMIM:605552","ABDOMINAL OBESITY-METABOLIC SYNDROME 1; AOMS1"
"OMIM:617280","ATRIAL FIBRILLATION, FAMILIAL, 18; ATFB18"
"DOID:10423","acute pericementitis"
"OMIM:605572","ABDOMINAL OBESITY-METABOLIC SYNDROME QUANTITATIVE TRAIT LOCUS 2"
"OMIM:617281","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 49; EIEE49"
"OMIM:613370","MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10; MODY10"
"DOID:0060264","pontocerebellar hypoplasia"
"OMIM:617282","DYSTONIA, CHILDHOOD-ONSET, WITH OPTIC ATROPHY AND BASAL GANGLIA ABNORMALITIES; DYTOABG"
"OMIM:613371","SPINOCEREBELLAR ATAXIA 30; SCA30"
"OMIM:605582","CARDIOMYOPATHY, DILATED, 1K; CMD1K"
"OMIM:605583","DEAFNESS, AUTOSOMAL DOMINANT 25; DFNA25"
"OMIM:617284","DYSTONIA 28, CHILDHOOD-ONSET; DYT28"
"OMIM:613375","MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11; MODY11"
"OMIM:104000","ALOPECIA AREATA 1; AA1"
"OMIM:605588","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B1; CMT2B1"
"OMIM:617290","EPILEPSY, EARLY-ONSET, VITAMIN B6-DEPENDENT; EPVB6D"
"OMIM:613376","NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIC; HMN2C"
"DOID:13709","premature ejaculation"
"OMIM:605589","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B2; CMT2B2"
"OMIM:617294","EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED, WITH SCARRING AND HAIR LOSS; EBSSH"
"OMIM:613382","BRACHYDACTYLY, TYPE E2; BDE2"
"OMIM:103900","HYPERALDOSTERONISM, FAMILIAL, TYPE I; HALD1"
"OMIM:613385","AUTOIMMUNE DISEASE, MULTISYSTEM, WITH FACIAL DYSMORPHISM; ADMFD"
"OMIM:617296","SPASTIC PARAPLEGIA, INTELLECTUAL DISABILITY, NYSTAGMUS, AND OBESITY; SINO"
"OMIM:605594","DEAFNESS, AUTOSOMAL DOMINANT 39, WITH DENTINOGENESIS IMPERFECTA 1"
"DOID:823","periapical periodontitis"
"OMIM:605598","DIABETES MELLITUS, INSULIN-DEPENDENT, 18; IDDM18"
"OMIM:613387","FATTY LIVER DISEASE, NONALCOHOLIC, SUSCEPTIBILITY TO, 2; NAFLD2"
"OMIM:617297","AMELOGENESIS IMPERFECTA, TYPE IJ; AI1J"
"DOID:0110145","Bartter disease type 4a"
"OMIM:617300","HYDROPS FETALIS, NONIMMUNE, AND/OR ATRIAL SEPTAL DEFECT, SUSCEPTIBILITY TO; HFASD"
"OMIM:613388","FANCONI RENOTUBULAR SYNDROME 2; FRTS2"
"OMIM:605606","PSORIASIS 7, SUSCEPTIBILITY TO; PSORS7"
"OMIM:605618","TETRALOGY OF FALLOT SYNDROME, AUTOSOMAL RECESSIVE"
"OMIM:617301","GLYCINE ENCEPHALOPATHY WITH NORMAL SERUM GLYCINE"
"OMIM:613390","FANCONI ANEMIA, COMPLEMENTATION GROUP O; FANCO"
"OMIM:605627","CEREBROOCULONASAL SYNDROME"
"DOID:7401","colonic L-cell glucagon-like peptide producing tumor"
"OMIM:613391","DEAFNESS, AUTOSOMAL RECESSIVE 84A; DFNB84A"
"DOID:8566","herpes simplex"
"DOID:7045","basaloid lung carcinoma"
"OMIM:617302","OPTIC ATROPHY 11; OPA11"
"OMIM:613392","DEAFNESS, AUTOSOMAL RECESSIVE 85; DFNB85"
"OMIM:605635","HYPERALDOSTERONISM, FAMILIAL, TYPE II; HALD2"
"OMIM:617303","MUCOPOLYSACCHARIDOSIS-PLUS SYNDROME; MPSPS"
"DOID:12859","choreatic disease"
"OMIM:613393","BIRBECK GRANULE DEFICIENCY"
"OMIM:605637","MYOPATHY, PROXIMAL, AND OPHTHALMOPLEGIA; MYPOP"
"OMIM:617304","RETINITIS PIGMENTOSA 77; RP77"
"OMIM:613398","WARSAW BREAKAGE SYNDROME; WABS"
"OMIM:605642","THYROID CARCINOMA, PAPILLARY, WITH PAPILLARY RENAL NEOPLASIA"
"OMIM:617306","COLOBOMA, OSTEOPETROSIS, MICROPHTHALMIA, MACROCEPHALY, ALBINISM, AND DEAFNESS; COMMAD"
"OMIM:617308","BILE ACID SYNTHESIS DEFECT, CONGENITAL, 6; CBAS6"
"OMIM:605670","LATE-ONSET RETINAL DEGENERATION; LORD"
"OMIM:613399","BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 3; BROVCA3"
"OMIM:605672","CEREBELLAR ATAXIA AND HYPERGONADOTROPIC HYPOGONADISM"
"OMIM:613402","MICROCEPHALY, SEIZURES, AND DEVELOPMENTAL DELAY; MCSZ"
"OMIM:617315","ANTERIOR SEGMENT DYSGENESIS 6; ASGD6"
"DOID:14499","Fabry disease"
"OMIM:605676","CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR AND KERATODERMA; DCWHK"
"OMIM:617319","ANTERIOR SEGMENT DYSGENESIS 8; ASGD8"
"DOID:10054","skin amelanotic melanoma"
"OMIM:613404","ARTHROGRYPOSIS, RENAL DYSFUNCTION, AND CHOLESTASIS 2; ARCS2"
"OMIM:613406","WITTEVEEN-KOLK SYNDROME; WITKOS"
"OMIM:617320","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 12; ARCI12"
"OMIM:605711","MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1; MMDS1"
"OMIM:605714","CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED"
"OMIM:613407","LEPROSY, SUSCEPTIBILITY TO, 6; LPRS6"
"OMIM:617321","YAO SYNDROME; YAOS"
"OMIM:617323","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 59; MRT59"
